Date,AUD,BRL,CAD,CNY,EUR,INR,JPY,KRW,MXN,NZD,NOK,RUB,SGD,ZAR,SEK,CHF,GBP,USD
12/10/12,0.683785,0.313865,0.661431,0.103774,0.844284,0.0120162,0.00790898,0.000603145,,0.543397,0.115261,0.021153,0.534341,0.0751281,0.0976031,0.698657,1.04827,0.652965
12/11/12,0.6829,0.31307,0.66028,0.103567,0.846491,0.0119946,0.00790941,0.000603574,0.0510642,0.543871,0.115365,0.0211865,0.532966,0.0750237,0.0974465,0.699032,1.04826,0.651498
12/12/12,0.685046,0.31381,0.660581,0.103516,0.848822,0.0119939,0.00788537,0.00060423,,0.546266,0.115809,0.021181,0.532987,0.075071,0.0981968,0.699857,1.05074,0.650937
12/13/12,0.68656,0.312854,,0.103482,0.851009,0.0119997,0.00780297,0.000604972,,0.548597,0.116059,0.0212646,0.53298,0.0752825,0.097707,0.702318,1.04962,0.650768
12/14/12,0.685769,0.313544,0.659873,0.103402,0.851096,0.0119628,0.00775489,0.000606766,0.0509232,0.54855,,0.0212008,0.532696,0.0751011,0.0974792,0.704532,1.04876,0.650635
12/17/12,0.684174,0.311449,0.659547,0.103202,0.854163,0.0118812,0.0077269,0.000604395,0.0508572,0.549299,0.115889,0.0210942,0.531929,,0.0974433,0.706883,1.05174,0.64906
12/18/12,0.683757,0.310336,0.658275,0.103159,0.854809,0.0118264,0.00772403,0.000604589,0.0509812,0.547926,0.11575,0.0209342,0.531866,0.0758702,0.0977507,0.707917,1.05103,0.648664
12/19/12,0.680475,0.308606,0.655679,0.102923,0.860671,0.0118207,0.00767071,0.000603061,0.0508159,0.544406,0.116692,0.0210342,0.530783,0.0763748,0.0981857,0.710547,1.05458,0.647024
12/20/12,0.678341,0.311264,0.654809,0.102923,0.857212,0.0118002,0.00768128,0.000603795,0.0506467,0.539657,0.116398,0.0210392,0.530406,0.0760183,0.0987786,0.710761,1.05265,0.647148
12/21/12,0.677562,0.314338,0.652105,0.103103,0.85637,0.0117693,0.00772457,0.00060399,0.0502611,0.54109,0.117062,0.0211047,0.531238,0.0758175,0.0993705,0.70886,1.05268,0.648323
12/26/12,,0.312627,,0.103181,,0.0118161,0.00762715,0.000604254,0.0499356,,,0.0212135,0.530728,,,,,0.649452
12/27/12,0.671886,0.31539,0.652051,0.103056,0.8606,0.011828,0.00756091,0.00060414,0.0498633,0.531436,0.116675,0.0212831,0.530352,0.0763638,0.0997963,0.71226,1.04931,0.648726
12/28/12,0.675377,0.317655,0.65379,0.103449,0.857755,0.011863,0.00751764,0.000606669,0.0500964,0.53412,0.1169,0.0214223,0.531796,0.0765369,0.0998606,0.709854,1.04859,0.650652
1/2/13,0.679649,,0.658549,,0.861053,0.0119374,,0.000606165,0.0509274,,0.117671,0.0213765,0.531834,0.0767264,0.100636,,1.05804,0.649263
1/3/13,,0.319406,0.661796,,0.854339,0.0119832,,0.000612443,0.0511707,0.543499,0.117169,,0.533302,0.0758925,0.100186,0.707462,1.05505,0.652068
1/4/13,0.684244,0.320457,0.665364,0.104263,0.853305,0.0119568,0.00748184,0.000616453,0.0513949,0.542923,0.116908,0.0216625,0.53333,0.075775,0.100242,0.704991,1.05037,0.655783
1/7/13,0.685668,0.320569,0.66406,0.104142,0.853745,0.0119095,0.00743373,0.000615321,0.051282,0.543977,0.116855,0.0215576,0.532025,0.0761295,0.0998952,0.706249,1.05142,0.654763
1/8/13,0.684036,0.32134,0.661102,0.103927,0.854131,0.0117971,0.00745694,0.000613792,0.0509867,0.546445,0.116596,0.0214899,0.53113,0.0761848,0.100268,0.708616,1.05086,0.652706
1/9/13,0.687291,0.322545,0.663066,0.104167,0.854272,0.0119047,0.00748215,0.000615419,0.0513175,0.547334,0.116625,0.0215083,0.532786,0.0761211,0.0997978,0.706374,1.0488,0.654314
1/10/13,0.68954,0.320152,0.662935,0.104097,0.857136,0.011965,0.00741609,0.000615435,0.0516498,0.548939,0.117447,0.0215266,0.532812,0.0756872,0.0995468,0.708491,1.04977,0.653654
1/11/13,0.689121,0.319854,0.661679,0.103833,0.864347,0.0119393,0.00731638,0.000613721,0.0514839,0.550033,0.117614,0.0215233,0.531905,0.07495,0.100299,0.710406,1.04908,0.651158
1/14/13,0.686093,0.319409,0.660273,0.10363,0.866777,0.0118917,,0.000614964,0.051347,0.545041,0.117729,0.0214704,0.529899,0.0746106,0.100607,0.708439,1.04473,0.649709
1/15/13,0.684973,0.319421,0.660138,0.103605,0.865602,0.0119083,0.00725061,0.000615008,0.0513341,0.547342,0.11698,0.0214674,0.530429,0.0740229,0.100671,0.701339,1.04253,0.64951
1/16/13,0.686773,0.319087,0.660007,0.103611,0.863147,0.0118576,0.00737501,0.000615982,0.0514712,0.54596,0.116327,0.0214275,0.530786,0.073549,0.0995036,0.699416,1.04264,0.650107
1/17/13,0.682954,0.318456,0.659634,0.103548,0.868836,0.0118943,0.00733149,0.000613785,,0.546857,0.117324,0.0214196,0.530647,0.0740045,0.0999765,0.698406,1.04178,0.649937
1/18/13,0.684528,0.318856,0.654942,0.103712,0.867147,0.0120641,0.00722727,0.000615022,0.0514255,0.544082,0.11624,0.0215456,0.531235,0.073109,0.100173,0.698151,1.03747,0.650816
1/22/13,0.686384,0.31861,0.654923,0.103605,0.866405,0.0121582,0.00729782,0.000613775,0.0513023,0.543902,0.116422,0.0215466,0.529762,0.0735068,0.0999756,0.700475,1.03231,0.650601
1/23/13,0.68554,0.317817,0.651515,0.103662,0.867254,0.0120995,0.00733901,0.000611239,0.0513839,0.547352,0.117173,0.0215223,0.529936,0.0726464,0.0997047,0.700854,1.0316,0.650603
1/24/13,0.68532,0.319582,0.650065,0.103811,0.870028,0.0121028,0.0073603,0.000611747,0.0516094,0.549038,0.117357,0.0216065,0.531221,0.0721846,0.100008,0.700736,1.03127,0.651755
1/25/13,0.680272,0.319985,0.64594,0.103651,0.876802,,0.00719313,0.000609302,0.0512609,0.545389,0.118104,0.0216667,0.528778,0.07232,0.10036,0.70475,1.0262,0.650978
1/28/13,,0.320932,0.646549,0.103634,0.875218,0.0120802,0.00715003,0.000607399,0.050939,0.544049,0.117604,0.0216439,0.527006,0.0724214,0.10061,0.702504,1.02241,0.65101
1/29/13,0.679781,0.321535,0.648938,0.10355,0.874247,0.0121192,0.00717552,0.000601219,0.0511917,0.542654,0.117966,0.0215851,0.525873,0.071796,0.101293,0.704122,1.02433,0.65082
1/30/13,0.679909,0.325973,0.646943,0.103346,0.878917,0.0121169,0.00713822,0.000596579,0.0509448,0.544512,0.118214,0.021616,0.525612,0.0717447,0.102007,0.707751,1.02386,0.649078
1/31/13,0.67435,0.326024,0.649307,0.103318,0.879108,0.0121749,0.00712406,,0.0510479,0.542322,0.118239,0.0216147,0.523681,0.0724571,0.102011,0.711703,1.02398,0.648788
2/1/13,0.67289,0.325721,0.648475,0.103095,0.883629,0.0121453,0.00702573,0.000594758,0.051246,0.543493,0.118967,0.0215902,0.521653,0.0723308,0.102355,0.715853,1.02533,0.647632
2/4/13,0.67786,0.327591,0.651537,0.10341,0.880931,0.0122711,0.00701455,0.000594783,,0.551167,0.118605,0.0217222,0.524732,0.0728513,0.10296,0.713074,1.02212,0.650038
2/5/13,0.67615,0.32682,0.65197,0.103444,0.8801,0.0121991,0.00704534,0.00059701,0.0514786,0.548201,0.118709,0.0215829,0.525326,0.0732544,0.102715,0.715702,1.02385,0.650144
2/6/13,0.674327,0.327617,0.653951,0.103582,0.88041,0.0122695,0.00694387,0.000599315,0.0514223,,0.118606,0.0217403,0.526459,0.073088,0.102587,0.71301,1.01999,0.651335
2/7/13,0.671279,0.327193,0.651046,0.103436,0.881289,0.0122419,0.00696712,0.000597529,0.0511852,0.54617,0.118533,0.0216505,0.525305,0.0730971,0.102623,0.716272,1.0224,0.65059
2/8/13,0.671029,0.329632,0.651006,0.103882,0.872397,0.0121769,0.00696315,0.000598832,0.051239,0.543373,0.118035,0.02163,0.526692,0.0732128,0.101753,0.711738,1.02712,0.652308
2/11/13,0.673348,0.332895,,,0.875332,0.0121774,,,,0.546862,0.118617,0.0216742,,0.0734773,0.1016,0.711906,1.02542,0.653672
2/12/13,0.669795,0.332754,0.651506,,0.878032,0.0121092,0.00693257,0.000597362,,0.545585,0.118862,0.0216562,,0.0728049,0.102002,0.71238,1.02008,0.653395
2/13/13,0.675898,0.332285,0.651172,,0.879535,0.0121165,0.00699104,0.000596302,0.051329,0.548404,0.119324,0.0216991,0.527124,0.0736501,0.10281,0.711221,1.01597,0.652474
2/14/13,0.678549,0.333236,0.654952,,0.873553,0.0121674,0.00701194,0.000603347,0.0516196,0.554598,0.118681,0.021793,,0.0735911,0.10383,0.71062,1.01664,0.655476
2/15/13,0.679087,0.333118,0.650556,,0.872934,0.0121343,0.00708227,0.000603955,,0.557892,0.118053,0.0217544,0.530539,0.0742865,0.103439,0.709454,1.0149,0.65511
2/19/13,0.677284,0.333222,0.648002,0.104368,0.875225,,0.00698985,0.000605623,0.0516775,0.554219,0.118003,0.0217623,0.529218,0.0736741,0.103566,0.709345,1.01409,0.655648
2/20/13,0.679341,0.33461,0.645218,0.10441,0.876718,0.0121318,0.00699675,0.000606376,0.0517574,0.555276,0.118372,0.0218213,0.530187,0.0738715,0.104184,0.711055,1.00327,0.655735
2/21/13,0.675014,0.336806,0.647157,0.10488,0.869127,0.0120985,0.00705253,0.00061155,0.0516158,0.5509,0.116263,0.0218011,0.531556,0.0739448,0.103458,0.707372,1.00537,0.659129
2/22/13,0.680289,0.334472,0.645127,0.10491,0.86972,0.0121186,0.00706943,0.000608411,0.0517247,0.550022,0.116476,0.0217255,0.532906,0.0743693,0.103144,0.708158,1.00625,0.659578
2/25/13,0.677255,0.33427,0.641676,0.104732,0.876308,0.0121884,0.00698865,0.000606296,0.0518531,0.550591,0.117349,0.0217122,0.531322,0.0745417,0.103022,0.711548,0.996319,0.65868
2/26/13,0.679211,0.335959,0.643028,0.105166,0.864433,0.0122267,0.0071463,0.000607902,0.0513703,0.550442,0.115883,0.0216102,0.533564,0.0749581,0.102114,0.710635,1.00094,0.661033
2/27/13,0.674506,0.333219,0.644267,0.105085,0.864892,0.0122666,0.00718344,0.000606961,0.0514623,0.544346,0.115829,0.0215666,0.533592,0.0743857,0.102476,0.709851,0.998882,0.660374
2/28/13,0.678294,0.333286,0.641847,0.105153,0.866698,0.0122763,0.00713819,0.0006082,0.0516562,0.546596,0.115761,0.0216351,0.533964,0.073771,0.102583,0.709218,1.00288,0.66014
3/1/13,0.678735,0.335803,0.644964,0.105632,0.862349,0.0121756,0.00716355,0.000611153,0.051819,0.547127,0.115202,0.021651,0.53621,0.072966,0.103204,0.705236,0.996212,0.663345
3/4/13,0.672121,0.334487,0.644678,0.105678,0.86352,0.0120594,0.00709283,0.000613632,0.0519418,0.546381,0.115979,0.0215639,0.533802,0.0730906,0.103098,0.704541,0.99902,0.663889
3/5/13,0.678414,0.334115,0.643779,0.105491,0.863436,0.0121212,0.0070964,0.000606972,0.0520159,0.548309,0.116054,0.0215807,0.53243,0.0730237,0.103615,0.703237,1.00407,0.662449
3/6/13,,,,,0.863958,,0.0071131,,,,,,,,,,1.00023,0.662799
3/7/13,0.680886,0.337627,0.644743,0.105792,0.864142,0.0121341,0.0070586,0.00061297,0.0519571,0.550168,0.116517,0.0215915,0.531967,0.0724915,0.103957,0.701536,0.995391,0.664214
3/8/13,0.679163,0.337634,0.645556,0.105738,0.868103,0.01219,0.00698525,0.000610438,0.0523492,0.549577,0.116626,0.0215579,0.531906,0.0729828,0.104659,0.703341,0.997356,0.66318
3/11/13,0.680972,0.341176,0.648859,0.106143,0.865723,0.0122713,0.00693286,0.000611069,0.0531688,0.547056,0.116383,0.0216612,0.533468,0.072742,0.103978,0.700945,0.990911,0.666248
3/12/13,0.68472,0.340599,0.649444,0.106133,0.869251,0.0122559,0.00690093,0.000606337,0.0534286,0.550866,0.116748,0.0216567,0.533777,0.0728831,0.103899,0.702617,0.990985,0.66594
3/13/13,0.686091,0.339781,0.647778,0.10609,0.863836,0.0122983,0.00694637,0.000607728,0.0536806,0.548807,0.11606,0.0216615,0.533608,0.0722323,0.104774,0.702409,0.996197,0.665462
3/14/13,0.692245,0.340287,0.650629,0.106389,0.863687,0.0122628,0.00695789,0.000608301,0.0536039,0.546372,0.114668,0.0216919,0.534558,0.0722236,0.103803,0.698849,0.997676,0.66761
3/15/13,0.68864,0.337307,0.651118,0.105812,0.868498,0.012254,0.0069026,0.00060062,0.0533552,0.54535,0.115299,0.0216046,0.531628,0.0721699,0.103392,0.70425,1.00595,0.663685
3/18/13,0.689748,0.336991,0.651388,0.106075,0.860455,0.0122583,0.00702399,0.000599624,,0.548191,0.114704,0.0215444,0.532035,0.0725081,0.103193,0.704034,1.00541,0.665523
3/19/13,0.691505,0.335031,0.647986,0.106081,0.861735,0.0122687,0.0069733,0.000597184,0.0535424,0.550302,0.114585,0.021595,0.532806,0.0721964,0.103209,0.704637,1.0062,0.665741
3/20/13,0.691643,0.336018,0.648932,0.106244,0.862555,0.0122535,,0.000600183,0.0537752,0.54985,0.114322,0.0215328,0.532079,0.0717537,0.10328,0.704582,1.00715,0.666323
3/21/13,0.690553,0.335105,0.650118,0.106133,0.85953,0.0122655,0.0069425,0.000595782,0.0537614,0.550339,0.113876,0.0215518,0.532331,,0.102846,0.703568,1.01113,0.665786
3/22/13,0.693484,0.333566,0.6502,0.106015,0.860822,0.0122358,0.00700411,0.000595619,0.0537349,0.552607,0.114175,0.0214929,0.532119,0.0714529,0.102401,0.704792,1.01087,0.66483
3/25/13,0.693848,0.329906,0.649803,0.10591,0.858844,0.0122732,0.0070002,0.000594315,0.0537283,0.554149,0.113859,0.0215865,0.53318,0.0716001,0.102439,0.705749,1.01036,0.663969
3/26/13,0.697404,0.330987,0.655722,0.106291,0.857323,0.0122824,0.00708629,0.000599197,0.0539562,0.556817,0.114349,0.0215916,0.53711,0.0719136,0.102352,0.702505,1.00951,0.666607
3/27/13,0.699519,0.332739,,0.106553,0.853379,,0.00706525,0.000603279,,0.560899,0.11473,0.0216561,0.537666,0.0719749,0.103007,0.701483,1.00904,0.668373
3/28/13,0.695987,0.330715,0.657295,0.106396,0.854796,0.0122735,0.00709027,0.000601829,,0.558672,,0.0215365,0.536788,0.0725762,0.102445,0.701133,1.00947,0.667549
3/29/13,,0.331227,,0.106402,,,0.00709223,0.000599788,,,,0.0214592,,,,0.700582,,0.667024
4/1/13,,0.330473,0.654575,0.106185,,,0.00708815,0.000598208,0.0539142,,,0.0213925,0.535964,,,,,0.665506
4/2/13,0.696553,0.329987,0.656397,0.106431,0.855288,0.0122595,0.00715865,0.000597142,0.0542755,0.558002,0.114543,0.0214061,0.538751,0.0722762,0.102776,,1.01209,0.666112
4/3/13,0.697429,0.330516,0.65813,0.106526,0.855562,0.0122627,0.00713086,0.000599343,0.0541065,0.561371,0.114894,0.021246,0.538122,0.072172,0.10256,0.703014,1.00769,0.666949
4/4/13,0.699568,0.330389,0.659508,,0.857108,0.0122365,0.00712873,0.000596712,0.0542769,0.56269,0.115063,0.0210803,0.540125,0.0723788,0.102197,0.704165,1.00662,0.668675
4/5/13,0.693998,0.329731,0.653605,,0.862186,0.0121371,0.00687753,0.000592711,,0.56098,0.115769,0.021065,0.537082,0.0727644,0.102222,0.708153,1.01392,0.666089
4/8/13,0.689822,0.331992,0.652231,0.106168,0.866218,0.0121551,0.00674589,0.000590138,0.0547048,0.559254,0.116209,0.0210393,0.535845,0.0735605,0.103184,0.712528,1.01794,0.665145
4/9/13,0.693775,0.334192,0.654506,0.106181,0.867302,0.0122125,0.0066946,0.0005843,0.0548299,0.562882,0.115857,0.0213117,0.536119,0.07425,0.103625,0.71089,1.01722,0.665109
4/10/13,0.6978,0.334452,0.654438,0.106199,0.869244,0.0121806,0.00669747,0.000583243,0.0548337,0.566211,0.115807,0.0214251,0.536772,0.0743572,0.104034,0.713562,1.01671,0.664255
4/11/13,0.697699,0.33485,0.656315,0.106002,0.870233,,0.00666136,0.000582744,0.0549617,0.569409,0.116387,0.0214802,0.535814,0.0744391,0.103916,0.714419,1.02094,0.663338
4/12/13,0.701057,0.335346,0.655536,0.106281,0.86707,0.0122022,0.00667793,0.000588415,0.0549825,0.573574,0.115887,0.0214776,0.536911,0.0743062,0.10444,0.713632,1.02133,0.66432
4/15/13,0.692999,0.335749,0.650082,0.106234,0.86789,0.0121458,0.00672622,0.000586574,0.0545042,0.569128,0.115711,0.0211938,0.536271,0.0732784,0.103924,0.714181,1.0177,0.663474
4/16/13,0.68719,0.335602,0.648273,0.106266,0.870693,0.0122068,0.00683342,0.000589653,0.0545076,0.559527,0.115753,0.0210861,0.535819,0.0725091,0.103583,0.714714,1.01507,0.663183
4/17/13,0.686491,0.333061,0.645968,0.106332,0.870311,0.0122889,0.00674356,0.000592079,0.0541711,0.564121,0.115197,0.0212248,0.53732,0.0723954,0.103533,0.717571,1.01118,0.662892
4/18/13,0.684854,0.333309,0.648059,0.106477,0.86695,0.0123003,0.00679325,0.000595879,0.0542611,0.561441,0.114268,0.0209548,0.53782,0.0724524,0.102157,0.713762,1.01389,0.664584
4/19/13,0.686324,0.329502,0.646934,0.106421,0.870853,,0.00675703,0.000591812,0.0543142,0.558767,0.114639,0.0211062,0.537401,0.0724379,0.10185,0.713916,1.01926,0.664013
4/22/13,0.68503,0.33142,0.648727,0.106671,0.867989,0.0122915,0.00667123,0.000595252,0.0540295,0.560062,0.114073,0.0210917,0.537924,0.0717847,0.102024,0.712607,1.01453,0.665789
4/23/13,0.681905,0.330546,0.649364,0.106829,0.865372,0.0122687,0.00674274,0.000593905,0.0543858,0.561392,0.112716,0.0210542,0.536941,0.0720813,0.101541,0.708103,1.0152,0.666183
4/24/13,0.682791,0.330133,0.648372,0.106739,0.866041,,0.00668217,0.000594428,0.0542387,0.561468,0.112796,0.0210776,0.536436,0.0724383,0.100364,0.704186,1.01726,0.665878
4/25/13,,0.327916,0.6512,0.106554,0.868294,0.0122543,0.00666901,0.000593132,0.0547577,,0.113451,0.0211973,0.535608,0.0730908,0.100652,0.703959,1.02496,0.663833
4/26/13,0.685323,0.330424,0.653669,0.106864,0.864149,0.0122442,0.00672855,0.000596805,0.054692,0.565463,0.113384,0.0212937,0.537284,0.0728607,0.101003,0.704143,1.02755,0.664781
4/29/13,0.683258,0.331276,0.653566,,0.868848,0.0122075,,0.000597354,0.054612,0.563065,0.114188,0.0211987,0.536636,0.0738227,0.101156,0.705403,1.02846,0.662585
4/30/13,0.687078,0.331362,0.657954,,0.86627,0.0122225,0.00676837,0.000598043,0.05452,0.566667,0.11387,0.0213473,0.53694,0.0735192,0.101026,0.707776,1.02618,0.662691
5/1/13,0.684283,0.329749,0.654561,,,,0.00678724,,,0.565605,,,,,,,1.02765,0.660059
5/2/13,0.675707,0.329945,0.655014,0.106384,0.871201,,0.00679337,0.000599212,0.0542438,0.561912,0.114835,,0.535298,0.0733965,0.101525,0.71108,1.02859,0.660451
5/3/13,0.679776,0.329356,0.656652,0.106487,0.867937,0.0123166,,0.000601837,0.054765,0.563292,0.114089,,0.536076,0.0739713,0.101467,0.709976,1.02949,0.66184
5/6/13,0.682815,0.33025,0.658631,0.106831,0.869743,0.0122999,,0.000603301,0.0548071,0.566491,0.11408,0.0213477,0.539313,0.0739367,0.101804,0.708036,1.03106,0.663571
5/7/13,0.675344,0.328927,0.65913,0.106721,0.868413,0.012207,0.00669452,0.000605628,0.0548779,0.564101,0.113673,0.0213185,0.538402,0.0732216,0.101315,0.705073,1.02922,0.662557
5/8/13,0.674813,0.329401,0.660906,0.106877,0.870097,0.0122309,0.00669794,0.000605508,0.055022,0.560147,0.114622,0.0213116,0.537902,0.0732181,0.101569,0.704709,1.02696,0.662426
5/9/13,0.677149,0.330241,0.659691,0.106818,0.869307,0.0121949,0.00668964,0.000608138,0.0552115,0.559407,,0.0212809,0.53857,0.0737197,,,1.02991,0.661472
5/10/13,0.671459,0.332515,0.658559,0.107509,0.865942,0.0122242,0.00660516,0.000613362,0.0550585,0.560649,0.11506,0.0214499,0.539596,0.0733281,0.1013,0.69763,1.02676,0.666725
5/13/13,0.666879,0.329764,0.660018,0.107479,0.865489,0.0121487,0.00654835,0.000605066,0.0549326,0.552931,0.114892,0.0212618,0.537501,0.073211,0.100857,0.698217,1.02554,0.667146
5/14/13,0.667314,0.331538,0.658306,0.107689,0.866927,0.0122292,0.00658566,0.000599362,0.0549902,0.550873,0.114969,0.0213586,0.539141,0.0725399,0.100755,0.697556,1.02058,0.668049
5/15/13,0.663738,0.334439,0.659574,0.108101,0.863155,0.0122479,0.00656477,0.000604818,0.054858,0.551147,0.114454,0.0213498,0.540115,0.0721765,0.100199,0.689604,1.02017,0.670985
5/16/13,0.66142,0.331509,0.659985,0.108017,0.864588,0.012246,0.00656626,0.00060232,0.0548091,0.552558,0.114728,0.02135,0.538101,0.0716728,0.100349,0.693633,1.02027,0.670743
5/17/13,0.654419,0.331051,0.652947,0.108152,0.862881,0.0122163,0.00655436,,,0.548076,,0.0213585,0.534485,0.0713845,0.100418,0.69447,1.02246,0.670511
5/20/13,0.655441,0.329568,,0.108197,0.862182,0.0121882,0.00652277,0.000601994,0.0544226,0.542276,,0.0214036,0.534759,0.0709239,0.100296,,1.01948,0.670802
5/21/13,0.659374,0.33003,0.652963,0.108389,0.863373,0.0121922,0.00654683,0.00060017,0.0543739,0.548852,0.115016,0.0215239,0.534914,0.0702641,0.101002,0.692304,1.01677,0.67105
5/22/13,0.6548,0.328505,0.648616,0.108267,0.866119,0.0120712,0.00653231,0.000602224,0.054439,0.546895,0.116024,0.021462,0.532255,0.0705222,0.101353,0.688106,1.01149,0.670215
5/23/13,0.644553,0.328853,0.650274,0.108227,0.864053,0.0119739,0.00650274,0.00060269,0.053736,0.539698,0.114688,0.0213031,0.528899,0.0698935,0.100696,0.693885,1.01148,0.670432
5/24/13,0.64782,0.325666,0.647894,0.108106,0.865387,0.0120275,0.00653784,0.000595195,0.0534121,0.542347,0.114947,0.0213569,,0.0699589,0.100342,0.695096,1.01112,0.668821
5/28/13,0.646168,0.326241,0.645718,0.10833,0.866424,0.0120137,0.00658933,0.000595213,0.0534563,0.541565,0.114713,0.0213419,0.529931,0.0688731,0.100506,0.691669,1.01174,0.669674
5/29/13,0.638545,0.324702,0.645521,0.10822,0.867013,0.011902,0.00654355,0.000594762,0.0529894,0.539741,0.114081,0.0212373,0.52734,0.0684621,0.100132,0.693109,1.00866,0.669405
5/30/13,0.646324,0.319759,0.648078,0.108072,0.864794,0.0119093,0.00660182,0.00059072,0.0522851,0.540897,0.113505,0.0211497,0.52777,0.0668208,0.0999378,0.696304,1.01244,0.668104
5/31/13,0.643796,0.319333,0.645338,0.107971,0.86778,0.01181,0.00660413,0.000591345,0.0521119,0.53991,0.113972,0.020983,0.52899,0.065763,0.10129,0.699827,1.0151,0.667215
6/3/13,0.642181,0.312636,0.647662,0.107839,0.866995,0.0117812,0.00663523,0.000591611,0.0521191,,0.114122,0.0207968,0.528849,0.0667875,0.100951,0.696821,1.01663,0.666509
6/4/13,0.647019,0.311294,0.642412,0.107681,0.870314,0.0117362,0.00666501,0.000589281,0.0522136,0.53813,0.114552,0.0208821,0.531007,0.0684375,0.101564,0.702715,1.01663,0.664768
6/5/13,0.639196,0.312307,0.642486,0.107624,0.868501,0.0117796,0.0066273,0.000592487,0.0518583,0.53325,0.114201,0.0207823,0.532147,0.067283,0.100942,0.701702,1.02091,0.664652
6/6/13,0.626081,0.312226,0.647598,0.107393,0.869738,0.0116586,0.00667685,,0.0513647,0.527889,0.114726,0.0206298,0.530239,0.0666038,,0.704058,1.02429,0.663011
6/7/13,0.625288,0.30961,0.644389,0.106771,0.872403,0.0115944,0.00681783,0.000587849,0.0517343,0.525942,0.114332,0.0204072,0.529898,0.0659144,0.100581,0.710114,1.02478,0.657921
6/10/13,,0.309003,0.648279,,0.872325,0.0114292,0.00672165,0.000594207,0.0513644,0.51835,0.114599,0.0204303,0.52651,0.0650485,0.10031,0.704729,1.02633,0.660402
6/11/13,0.619507,0.306222,0.646281,,0.874107,0.0111761,0.00670973,0.000586116,0.0511122,0.519604,0.113727,0.020329,0.52275,0.0641434,0.100299,0.709732,1.0234,0.65856
6/12/13,0.619288,0.305542,0.644538,,0.87304,0.0112839,0.00682114,0.000580011,0.0511949,0.519076,0.1139,,0.523492,0.0656977,0.100521,0.708652,1.0298,0.657558
6/13/13,0.62013,0.305939,0.644367,0.106363,0.87256,0.0112186,0.00691632,0.000579315,0.0512723,0.521046,0.113659,0.0202593,0.521006,0.0657237,0.100543,0.711378,1.02695,0.655321
6/14/13,0.6285,0.305864,0.644577,0.106479,0.872658,0.0113608,0.00693065,0.000578063,0.0516866,0.530824,0.114216,0.0206266,0.524076,0.0666558,0.101084,0.709404,1.02629,0.655986
6/17/13,0.630646,0.306649,0.643885,0.10637,0.873863,0.0113495,0.00692253,0.000580763,0.051442,0.528039,0.114462,0.020683,0.522252,,0.101587,0.709724,1.02921,0.655217
6/18/13,0.623348,0.304202,0.641777,0.106274,0.876251,0.0112091,0.00691056,0.000580842,0.0508688,0.523497,0.113895,0.0205502,0.519662,0.0651593,0.101191,0.712705,1.02334,0.65519
6/19/13,0.621064,0.301661,0.642765,0.106164,0.877805,0.0111463,0.00685639,0.000579507,0.0508788,0.523239,0.114349,0.0203855,0.519753,0.0658052,0.101952,0.710719,1.02402,0.654785
6/20/13,0.610563,0.303892,0.636163,0.1071,0.872234,0.0110684,0.00681009,0.000583215,0.0493066,0.519177,0.111112,0.0202049,0.519974,0.0646293,0.102048,0.70778,1.02111,0.660783
6/21/13,0.609589,0.293135,0.630591,0.106892,0.870182,0.0111242,0.00679248,0.000576821,0.0492558,0.512998,0.110023,0.0201638,0.517624,0.0646596,,0.711607,1.02203,0.660229
6/24/13,0.610066,0.292728,0.629483,0.107265,0.867564,0.0110987,0.00673751,0.000573703,0.049488,0.515062,0.107905,0.0201452,0.519366,0.0652627,0.0988756,0.709212,1.01793,0.662971
6/25/13,0.612345,0.29396,0.629555,0.107153,0.869275,,0.00677085,0.000571991,0.0499797,0.513795,0.108932,0.0202314,0.518773,0.0662182,0.0983259,0.708317,1.02243,0.661851
6/26/13,0.615828,0.299479,0.634631,0.107544,0.865308,0.0111003,0.00676987,0.000573199,0.0503772,0.513976,0.108885,0.020202,0.522487,0.0658524,0.0991427,0.705902,1.02038,0.664395
6/27/13,0.619645,0.302616,0.63454,0.10761,0.866625,0.0109757,0.00680305,0.000576555,0.0510614,0.517435,0.109964,0.0202271,0.524281,0.0666404,0.0986702,0.703181,1.01638,0.664998
6/28/13,0.616706,0.304363,,0.107614,0.869705,0.0111376,0.00672511,0.000578335,,0.517634,0.110306,0.0203281,0.525539,0.0665228,0.0990396,0.70376,1.01273,0.664912
7/1/13,0.612036,0.300456,,0.107708,0.867861,,0.00669709,0.000581237,0.0515516,0.514712,0.109877,0.0202635,0.525449,0.0670769,0.0998591,0.704509,1.01338,0.665691
7/2/13,0.611026,0.298778,0.632655,0.107844,0.867174,0.0112125,0.00668861,0.000585967,0.0513043,0.521291,0.109491,0.0202196,0.526047,0.0670103,0.0999304,0.703024,1.0122,0.666186
7/3/13,0.605986,0.297682,0.634006,0.10795,0.864579,0.0111008,0.00662527,0.0005889,0.051172,0.51712,0.108952,0.020083,0.524212,0.0661818,0.098892,0.701467,1.01769,0.667165
7/8/13,0.607976,0.296632,0.635139,0.108681,0.863164,0.0110036,0.00662776,0.000588353,0.051964,0.518301,0.10837,0.0201591,0.522904,0.0660044,0.0982626,0.696591,1.00127,0.671723
